Ano,Mês,Município,Pescado,Tipo de Pesca,valor estimado no período
2017,5,Santos/Guarujá,Guaivira,Industrial,"R$ 4.190,38"
2017,5,Santos/Guarujá,Lagostim,Industrial,"R$ 26.835,00"
2017,5,Santos/Guarujá,Linguado,Industrial,"R$ 3.080,00"
2017,5,Santos/Guarujá,Linguado-areia,Industrial,"R$ 15.127,00"
2017,5,Santos/Guarujá,Lula,Industrial,"R$ 6.713,00"
2017,5,Santos/Guarujá,Machote,Artesanal,"R$ 370,75"
2017,5,Santos/Guarujá,Machote,Industrial,"R$ 237,50"
2017,5,Santos/Guarujá,Maria-luíza,Artesanal,"R$ 80,00"
2017,5,Santos/Guarujá,Maria-luíza,Industrial,"R$ 88,00"
2017,5,Santos/Guarujá,Maria-mole,Industrial,"R$ 18.437,10"
2017,5,Santos/Guarujá,Merluza,Industrial,"R$ 6.759,00"
2017,5,Santos/Guarujá,Mexilhão,Artesanal,"R$ 4.650,00"
2017,5,Santos/Guarujá,Miraguaia,Artesanal,"R$ 208,00"
2017,5,Santos/Guarujá,Mistura,Artesanal,"R$ 575,00"
2017,5,Santos/Guarujá,Mistura,Industrial,"R$ 31.846,50"
2017,5,Santos/Guarujá,Namorado,Industrial,"R$ 6.275,00"
2017,5,Santos/Guarujá,Olho-de-cão,Industrial,"R$ 14.783,00"
2017,5,Santos/Guarujá,Oveva,Artesanal,"R$ 160,00"
2017,5,Santos/Guarujá,Oveva,Industrial,"R$ 1.682,38"
2017,5,Santos/Guarujá,Palombeta,Industrial,"R$ 10.500,00"
2017,5,Santos/Guarujá,Pampo,Artesanal,"R$ 605,25"
2017,5,Santos/Guarujá,Pampo,Industrial,"R$ 129,00"
2017,5,Santos/Guarujá,Pargo-rosa,Industrial,"R$ 1.085,00"
2017,5,Santos/Guarujá,Paru,Artesanal,"R$ 30,00"
2017,5,Santos/Guarujá,Peixe-prego,Industrial,"R$ 10.375,00"
2017,5,Santos/Guarujá,Pescada-amarela,Artesanal,"R$ 275,50"
2017,5,Santos/Guarujá,Pescada-banana,Industrial,"R$ 3.726,00"
2017,5,Santos/Guarujá,Pescada-branca,Artesanal,"R$ 1.330,50"
2017,5,Santos/Guarujá,Pescada-branca,Industrial,"R$ 132.393,00"
2017,5,Santos/Guarujá,Pescada-cambucu,Artesanal,"R$ 396,00"
2017,5,Santos/Guarujá,Pescada-cambucu,Industrial,"R$ 48.560,40"
2017,5,Santos/Guarujá,Pescada-foguete,Artesanal,"R$ 24.200,75"
2017,5,Santos/Guarujá,Pescada-foguete,Industrial,"R$ 115.939,50"
2017,5,Santos/Guarujá,Polvo,Industrial,"R$ 295.117,50"
2017,5,Santos/Guarujá,Porco,Industrial,"R$ 30.194,75"
2017,5,Santos/Guarujá,Raia-emplastro,Industrial,"R$ 2.180,00"
2017,5,Santos/Guarujá,Raias agrupadas,Industrial,"R$ 9.292,95"
2017,5,Santos/Guarujá,Robalo-peva,Artesanal,"R$ 1.649,75"
2017,5,Santos/Guarujá,Robalo-peva,Industrial,"R$ 360,00"
2017,5,Santos/Guarujá,Roncador,Industrial,"R$ 22.547,25"
2017,5,Santos/Guarujá,Sapateira,Industrial,"R$ 1.454,00"
2017,5,Santos/Guarujá,Sapo,Industrial,"R$ 870,00"
2017,5,Santos/Guarujá,Sargo,Artesanal,"R$ 204,50"
2017,5,Santos/Guarujá,Sororoca,Artesanal,"R$ 2.186,00"
2017,5,Santos/Guarujá,Sororoca,Industrial,"R$ 133,50"
2017,5,Santos/Guarujá,Tainha,Artesanal,"R$ 2.781,00"
2017,5,Santos/Guarujá,Tainha,Industrial,"R$ 32,00"
2017,5,Santos/Guarujá,Tira-vira,Industrial,"R$ 2.895,00"
2017,5,Santos/Guarujá,Trilha,Industrial,"R$ 931,00"
2017,5,Santos/Guarujá,Vermelho,Industrial,"R$ 3.610,00"
2017,5,Santos/Guarujá,Xaréu,Artesanal,"R$ 26,00"
2017,5,Santos/Guarujá,Xaréu,Industrial,"R$ 40.000,00"
2017,5,Santos/Guarujá,,Artesanal,"R$ 0,00"
2017,6,Santos/Guarujá,Abrótea,Industrial,"R$ 3.539,48"
2017,6,Santos/Guarujá,Agulhão-branco,Industrial,"R$ 2.550,00"
2017,6,Santos/Guarujá,Albacora-branca,Industrial,"R$ 580,00"
2017,6,Santos/Guarujá,Anequim,Industrial,"R$ 17.600,00"
2017,6,Santos/Guarujá,Bagre-amarelo,Artesanal,"R$ 7,50"
2017,6,Santos/Guarujá,Bagre-branco,Artesanal,"R$ 1.166,25"
2017,6,Santos/Guarujá,Bagre-branco,Industrial,"R$ 120,00"
2017,6,Santos/Guarujá,Betara,Artesanal,"R$ 1.473,63"
2017,6,Santos/Guarujá,Betara,Industrial,"R$ 42.111,06"
2017,6,Santos/Guarujá,Bicuda,Artesanal,"R$ 260,00"
2017,6,Santos/Guarujá,Bicuda,Industrial,"R$ 6.791,83"
2017,6,Santos/Guarujá,Bonitos agrupados,Artesanal,"R$ 48,00"
2017,6,Santos/Guarujá,Cabrinha,Artesanal,"R$ 460,00"
2017,6,Santos/Guarujá,Cabrinha,Industrial,"R$ 26.493,29"
2017,6,Santos/Guarujá,Cação-azul,Industrial,"R$ 75.600,00"
2017,6,Santos/Guarujá,Cação-rola-rola,Industrial,"R$ 600,00"
2017,6,Santos/Guarujá,Camarão-legítimo,Artesanal,"R$ 1.093.428,38"
2017,6,Santos/Guarujá,Camarão-legítimo,Industrial,"R$ 28.487,58"
2017,6,Santos/Guarujá,Camarão-rosa,Artesanal,"R$ 146.100,00"
2017,6,Santos/Guarujá,Camarão-rosa,Industrial,"R$ 851.752,92"
2017,6,Santos/Guarujá,Camarão-sete-barbas,Artesanal,"R$ 1.969.778,58"
2017,6,Santos/Guarujá,Camarão-sete-barbas,Industrial,"R$ 35.750,00"
2017,6,Santos/Guarujá,Cambeva,Artesanal,"R$ 35,00"
2017,6,Santos/Guarujá,Cambeva,Industrial,"R$ 97,50"
2017,6,Santos/Guarujá,Cangoá,Artesanal,"R$ 10,00"
2017,6,Santos/Guarujá,Caranguejo-uçá,Artesanal,"R$ 21.960,15"
2017,6,Santos/Guarujá,Carapau,Industrial,"R$ 50,00"
2017,6,Santos/Guarujá,Caratinga,Industrial,"R$ 126,25"
2017,6,Santos/Guarujá,Castanha,Industrial,"R$ 13.762,50"
2017,6,Santos/Guarujá,Corvina,Artesanal,"R$ 4.443,70"
2017,6,Santos/Guarujá,Corvina,Industrial,"R$ 541.628,49"
2017,6,Santos/Guarujá,Dourado,Industrial,"R$ 480,00"
2017,6,Santos/Guarujá,Enchova-preta,Industrial,"R$ 225,00"
2017,6,Santos/Guarujá,Espada,Artesanal,"R$ 782,25"
2017,6,Santos/Guarujá,Espada,Industrial,"R$ 2.392,50"
2017,6,Santos/Guarujá,Espadarte,Industrial,"R$ 125.160,00"
2017,6,Santos/Guarujá,Galo,Artesanal,"R$ 136,50"
2017,6,Santos/Guarujá,Galo,Industrial,"R$ 3.742,50"
2017,6,Santos/Guarujá,Garoupa,Industrial,"R$ 55,50"
2017,6,Santos/Guarujá,Goete,Artesanal,"R$ 87,00"
2017,6,Santos/Guarujá,Goete,Industrial,"R$ 55.819,88"
2017,6,Santos/Guarujá,Gordinho,Industrial,"R$ 3.561,20"
2017,6,Santos/Guarujá,Guaivira,Artesanal,"R$ 518,75"
2017,6,Santos/Guarujá,Guaivira,Industrial,"R$ 2.081,92"
2017,6,Santos/Guarujá,Linguado,Industrial,"R$ 10.326,00"
2017,6,Santos/Guarujá,Linguado-areia,Industrial,"R$ 3.241,75"
2017,6,Santos/Guarujá,Lua,Industrial,"R$ 630,00"
2017,6,Santos/Guarujá,Lula,Artesanal,"R$ 125,00"
2017,6,Santos/Guarujá,Lula,Industrial,"R$ 1.586,67"
2017,6,Santos/Guarujá,Machote,Artesanal,"R$ 300,00"
2017,6,Santos/Guarujá,Machote,Industrial,"R$ 190,00"
2017,6,Santos/Guarujá,Maria-luíza,Artesanal,"R$ 1.318,50"
2017,6,Santos/Guarujá,Maria-luíza,Industrial,"R$ 235,00"
2017,6,Santos/Guarujá,Maria-mole,Industrial,"R$ 2.351,14"
2017,6,Santos/Guarujá,Merluza,Industrial,"R$ 280,00"
2017,6,Santos/Guarujá,Mexilhão,Artesanal,"R$ 4.050,00"
2017,6,Santos/Guarujá,Mistura,Artesanal,"R$ 2.730,65"
2017,6,Santos/Guarujá,Mistura,Industrial,"R$ 19.432,05"
2017,6,Santos/Guarujá,Namorado,Industrial,"R$ 2.058,75"
2017,6,Santos/Guarujá,Olho-de-cão,Artesanal,"R$ 75,00"
2017,6,Santos/Guarujá,Olho-de-cão,Industrial,"R$ 5.882,58"
2017,6,Santos/Guarujá,Oveva,Artesanal,"R$ 1.408,00"
2017,6,Santos/Guarujá,Oveva,Industrial,"R$ 157,50"
2017,6,Santos/Guarujá,Pampo,Artesanal,"R$ 376,00"
2017,6,Santos/Guarujá,Pargo-rosa,Industrial,"R$ 606,40"
2017,6,Santos/Guarujá,Paru,Artesanal,"R$ 76,00"
2017,6,Santos/Guarujá,Peixe-prego,Industrial,"R$ 7.750,00"
2017,6,Santos/Guarujá,Pescada-amarela,Artesanal,"R$ 399,00"
2017,6,Santos/Guarujá,Pescada-branca,Artesanal,"R$ 3.011,08"
2017,6,Santos/Guarujá,Pescada-branca,Industrial,"R$ 65.698,00"
2017,6,Santos/Guarujá,Pescada-cambucu,Artesanal,"R$ 47,50"
2017,6,Santos/Guarujá,Pescada-foguete,Artesanal,"R$ 6.254,50"
2017,6,Santos/Guarujá,Pescada-foguete,Industrial,"R$ 51.277,00"
2017,6,Santos/Guarujá,Polvo,Artesanal,"R$ 910,00"
2017,6,Santos/Guarujá,Polvo,Industrial,"R$ 302.576,00"
2017,6,Santos/Guarujá,Porco,Artesanal,"R$ 82,50"
2017,6,Santos/Guarujá,Porco,Industrial,"R$ 7.633,33"
2017,6,Santos/Guarujá,Prejereba,Artesanal,"R$ 18,00"
2017,6,Santos/Guarujá,Raias agrupadas,Industrial,"R$ 462,00"
2017,6,Santos/Guarujá,Robalo-flecha,Artesanal,"R$ 1.175,00"
2017,6,Santos/Guarujá,Robalo-peva,Artesanal,"R$ 8.939,00"
2017,6,Santos/Guarujá,Robalo-peva,Industrial,"R$ 120,00"
2017,6,Santos/Guarujá,Roncador,Artesanal,"R$ 105,00"
2017,6,Santos/Guarujá,Roncador,Industrial,"R$ 2.562,50"
2017,6,Santos/Guarujá,Sapateira,Industrial,"R$ 4.170,00"
2017,6,Santos/Guarujá,Sargo,Artesanal,"R$ 80,00"
2017,6,Santos/Guarujá,Sari-sari,Industrial,"R$ 160,00"
2017,6,Santos/Guarujá,Sernambiguara,Artesanal,"R$ 360,00"
2017,6,Santos/Guarujá,Sororoca,Artesanal,"R$ 3.842,50"
2017,6,Santos/Guarujá,Sororoca,Industrial,"R$ 497,75"
2017,6,Santos/Guarujá,Tainha,Artesanal,"R$ 5.589,75"
2017,6,Santos/Guarujá,Tainha,Industrial,"R$ 1.477.200,00"
2017,6,Santos/Guarujá,Tira-vira,Industrial,"R$ 3.492,80"
2017,6,Santos/Guarujá,Trilha,Industrial,"R$ 4.155,33"
2017,6,Santos/Guarujá,Vermelho,Artesanal,"R$ 42,50"
2017,6,Santos/Guarujá,Vermelho,Industrial,"R$ 30,00"
2017,6,Santos/Guarujá,Xaréu,Artesanal,"R$ 45,50"
2017,6,Santos/Guarujá,,Artesanal,"R$ 0,00"
2017,7,Santos/Guarujá,Abrótea,Industrial,"R$ 4.492,97"
2017,7,Santos/Guarujá,Albacora-bandolim,Industrial,"R$ 1.100,00"
2017,7,Santos/Guarujá,Albacora-branca,Industrial,"R$ 1.935,00"
2017,7,Santos/Guarujá,Anequim,Artesanal,"R$ 270,00"
2017,7,Santos/Guarujá,Anequim,Industrial,"R$ 62.400,00"
2017,7,Santos/Guarujá,Bagre-amarelo,Artesanal,"R$ 21,00"
2017,7,Santos/Guarujá,Bagre-branco,Artesanal,"R$ 395,65"
2017,7,Santos/Guarujá,Bagre-branco,Industrial,"R$ 4.527,13"
2017,7,Santos/Guarujá,Baiacu,Artesanal,"R$ 18,50"
2017,7,Santos/Guarujá,Betara,Artesanal,"R$ 3.606,25"
2017,7,Santos/Guarujá,Betara,Industrial,"R$ 55.495,10"
2017,7,Santos/Guarujá,Bicuda,Industrial,"R$ 3.831,25"
2017,7,Santos/Guarujá,Bonitos agrupados,Artesanal,"R$ 60,00"
2017,7,Santos/Guarujá,Bonitos agrupados,Industrial,"R$ 2.070,00"
2017,7,Santos/Guarujá,Cabrinha,Artesanal,"R$ 555,00"
2017,7,Santos/Guarujá,Cabrinha,Industrial,"R$ 35.198,90"
2017,7,Santos/Guarujá,Cação-azul,Industrial,"R$ 54.120,00"
2017,7,Santos/Guarujá,Cação-lombo-preto,Artesanal,"R$ 1.615,00"
2017,7,Santos/Guarujá,Cação-lombo-preto,Industrial,"R$ 2.925,00"
2017,7,Santos/Guarujá,Cação-rola-rola,Artesanal,"R$ 1.637,50"
2017,7,Santos/Guarujá,Cação-rola-rola,Industrial,"R$ 247,50"
2017,7,Santos/Guarujá,Camarão-legítimo,Artesanal,"R$ 388.802,50"
2017,7,Santos/Guarujá,Camarão-legítimo,Industrial,"R$ 1.164,00"
2017,7,Santos/Guarujá,Camarão-rosa,Artesanal,"R$ 19.640,00"
2017,7,Santos/Guarujá,Camarão-rosa,Industrial,"R$ 2.449.515,57"
2017,7,Santos/Guarujá,Camarão-santana,Artesanal,"R$ 6.075,00"
2017,7,Santos/Guarujá,Camarão-sete-barbas,Artesanal,"R$ 1.102.032,25"
2017,7,Santos/Guarujá,Cambeva,Artesanal,"R$ 277,50"
2017,7,Santos/Guarujá,Cambeva,Industrial,"R$ 760,00"
2017,7,Santos/Guarujá,Caranguejo-uçá,Artesanal,"R$ 20.110,00"
2017,7,Santos/Guarujá,Carapeba,Artesanal,"R$ 56,00"
2017,7,Santos/Guarujá,Carapeba,Industrial,"R$ 94,50"
2017,7,Santos/Guarujá,Caratinga,Artesanal,"R$ 48,75"
2017,7,Santos/Guarujá,Castanha,Industrial,"R$ 8.270,00"
2017,7,Santos/Guarujá,Chernes agrupados,Industrial,"R$ 150,00"
2017,7,Santos/Guarujá,Congro-rosa,Industrial,"R$ 2.280,00"
2017,7,Santos/Guarujá,Corvina,Artesanal,"R$ 10.009,75"
2017,7,Santos/Guarujá,Corvina,Industrial,"R$ 732.697,37"
2017,7,Santos/Guarujá,Dourado,Industrial,"R$ 900,00"
2017,7,Santos/Guarujá,Enchova,Artesanal,"R$ 225,00"
2017,7,Santos/Guarujá,Enchova,Industrial,"R$ 522,00"
2017,7,Santos/Guarujá,Espada,Artesanal,"R$ 2.309,50"
2017,7,Santos/Guarujá,Espada,Industrial,"R$ 8.843,37"
2017,7,Santos/Guarujá,Espadarte,Industrial,"R$ 93.485,00"
2017,7,Santos/Guarujá,Galo,Artesanal,"R$ 328,00"
2017,7,Santos/Guarujá,Galo,Industrial,"R$ 5.720,67"
2017,7,Santos/Guarujá,Goete,Artesanal,"R$ 140,50"
2017,7,Santos/Guarujá,Goete,Industrial,"R$ 105.655,95"
2017,7,Santos/Guarujá,Gordinho,Industrial,"R$ 11.274,00"
2017,7,Santos/Guarujá,Guaivira,Artesanal,"R$ 1.266,58"
2017,7,Santos/Guarujá,Guaivira,Industrial,"R$ 7.639,17"
2017,7,Santos/Guarujá,Lagostim,Industrial,"R$ 270,00"
2017,7,Santos/Guarujá,Linguado,Artesanal,"R$ 480,00"
2017,7,Santos/Guarujá,Linguado,Industrial,"R$ 32.866,80"
2017,7,Santos/Guarujá,Linguado-areia,Artesanal,"R$ 59,25"
2017,7,Santos/Guarujá,Linguado-areia,Industrial,"R$ 1.935,50"
2017,7,Santos/Guarujá,Lula,Artesanal,"R$ 120,00"
2017,7,Santos/Guarujá,Lula,Industrial,"R$ 8.529,38"
2017,7,Santos/Guarujá,Machote,Artesanal,"R$ 424,00"
2017,7,Santos/Guarujá,Machote,Industrial,"R$ 1.489,00"
2017,7,Santos/Guarujá,Maria-luíza,Artesanal,"R$ 1.980,50"
2017,7,Santos/Guarujá,Maria-luíza,Industrial,"R$ 135,00"
2017,7,Santos/Guarujá,Maria-mole,Artesanal,"R$ 685,00"
2017,7,Santos/Guarujá,Maria-mole,Industrial,"R$ 3.024,50"
2017,7,Santos/Guarujá,Merluza,Industrial,"R$ 510,00"
2017,7,Santos/Guarujá,Mexilhão,Artesanal,"R$ 5.175,00"
2017,7,Santos/Guarujá,Mistura,Artesanal,"R$ 1.406,00"
2017,7,Santos/Guarujá,Mistura,Industrial,"R$ 31.947,15"
2017,7,Santos/Guarujá,Namorado,Industrial,"R$ 3.526,25"
2017,7,Santos/Guarujá,Olho-de-cão,Industrial,"R$ 23.862,50"
2017,7,Santos/Guarujá,Oveva,Artesanal,"R$ 1.779,75"
2017,7,Santos/Guarujá,Oveva,Industrial,"R$ 3.976,88"
2017,7,Santos/Guarujá,Palombeta,Industrial,"R$ 80.000,00"
2017,7,Santos/Guarujá,Pampo,Artesanal,"R$ 231,00"
2017,7,Santos/Guarujá,Pampo,Industrial,"R$ 45,00"
2017,7,Santos/Guarujá,Pargo-rosa,Industrial,"R$ 743,70"
2017,7,Santos/Guarujá,Paru,Artesanal,"R$ 46,50"
2017,7,Santos/Guarujá,Paru,Industrial,"R$ 10.250,00"
2017,7,Santos/Guarujá,Peixe-prego,Industrial,"R$ 4.510,00"
2017,7,Santos/Guarujá,Pescada-amarela,Artesanal,"R$ 199,50"
2017,7,Santos/Guarujá,Pescada-branca,Artesanal,"R$ 3.852,50"
2017,7,Santos/Guarujá,Pescada-branca,Industrial,"R$ 70.084,17"
2017,7,Santos/Guarujá,Pescada-cambucu,Artesanal,"R$ 3.936,50"
2017,7,Santos/Guarujá,Pescada-cambucu,Industrial,"R$ 174,00"
2017,7,Santos/Guarujá,Pescada-foguete,Artesanal,"R$ 58.441,05"
2017,7,Santos/Guarujá,Pescada-foguete,Industrial,"R$ 98.215,00"
2017,7,Santos/Guarujá,Pirajica,Artesanal,"R$ 75,00"
2017,7,Santos/Guarujá,Polvo,Artesanal,"R$ 1.117,50"
2017,7,Santos/Guarujá,Polvo,Industrial,"R$ 151.649,80"
2017,7,Santos/Guarujá,Porco,Artesanal,"R$ 225,00"
2017,7,Santos/Guarujá,Porco,Industrial,"R$ 23.088,17"
2017,7,Santos/Guarujá,Prejereba,Artesanal,"R$ 24,00"
2017,7,Santos/Guarujá,Raia-emplastro,Industrial,"R$ 852,00"
2017,7,Santos/Guarujá,Raias agrupadas,Industrial,"R$ 1.040,00"
2017,7,Santos/Guarujá,Robalo-flecha,Artesanal,"R$ 2.195,00"
2017,7,Santos/Guarujá,Robalo-peva,Artesanal,"R$ 2.498,25"
2017,7,Santos/Guarujá,Robalo-peva,Industrial,"R$ 61,50"
2017,7,Santos/Guarujá,Roncador,Industrial,"R$ 14.045,00"
2017,7,Santos/Guarujá,Sapateira,Industrial,"R$ 4.620,85"
2017,7,Santos/Guarujá,Sapo,Industrial,"R$ 90,00"
2017,7,Santos/Guarujá,Sargo,Artesanal,"R$ 32,00"
2017,7,Santos/Guarujá,Sernambiguara,Artesanal,"R$ 263,50"
2017,7,Santos/Guarujá,Siri-azul,Artesanal,"R$ 20,00"
2017,7,Santos/Guarujá,Sororoca,Artesanal,"R$ 4.171,00"
2017,7,Santos/Guarujá,Sororoca,Industrial,"R$ 216,25"
2017,7,Santos/Guarujá,Tainha,Artesanal,"R$ 15.262,00"
2017,7,Santos/Guarujá,Tainha,Industrial,"R$ 1.639.948,33"
2017,7,Santos/Guarujá,Tira-vira,Artesanal,"R$ 64,00"
2017,7,Santos/Guarujá,Tira-vira,Industrial,"R$ 6.612,85"
2017,7,Santos/Guarujá,Trilha,Industrial,"R$ 9.329,55"
2017,7,Santos/Guarujá,Vermelho,Industrial,"R$ 1.425,00"
2017,7,Santos/Guarujá,Xaréu,Industrial,"R$ 45.700,00"
2017,8,Santos/Guarujá,Abrótea,Industrial,"R$ 8.142,88"
2017,8,Santos/Guarujá,Albacora-branca,Industrial,"R$ 1.056,00"
2017,8,Santos/Guarujá,Anequim,Industrial,"R$ 1.650,00"
2017,8,Santos/Guarujá,Bagre-branco,Artesanal,"R$ 165,05"
2017,8,Santos/Guarujá,Bagre-branco,Industrial,"R$ 50.582,83"
2017,8,Santos/Guarujá,Betara,Artesanal,"R$ 1.946,75"
2017,8,Santos/Guarujá,Betara,Industrial,"R$ 86.108,10"
2017,8,Santos/Guarujá,Bicuda,Industrial,"R$ 750,00"
2017,8,Santos/Guarujá,Bonitos agrupados,Industrial,"R$ 825,00"
2017,8,Santos/Guarujá,Cabrinha,Artesanal,"R$ 197,50"
2017,8,Santos/Guarujá,Cabrinha,Industrial,"R$ 88.029,57"
2017,8,Santos/Guarujá,Cação-azul,Industrial,"R$ 10.200,00"
2017,8,Santos/Guarujá,Cação-lombo-preto,Artesanal,"R$ 425,00"
2017,8,Santos/Guarujá,Cação-rola-rola,Artesanal,"R$ 1.918,00"
2017,8,Santos/Guarujá,Cação-rola-rola,Industrial,"R$ 456,25"
2017,8,Santos/Guarujá,Cações agrupados,Artesanal,"R$ 385,00"
2017,8,Santos/Guarujá,Camarão-legítimo,Artesanal,"R$ 89.957,75"
2017,8,Santos/Guarujá,Camarão-rosa,Artesanal,"R$ 4.362,50"
2017,8,Santos/Guarujá,Camarão-rosa,Industrial,"R$ 1.108.233,00"
2017,8,Santos/Guarujá,Camarão-sete-barbas,Artesanal,"R$ 774.141,00"
2017,8,Santos/Guarujá,Cambeva,Artesanal,"R$ 130,00"
2017,8,Santos/Guarujá,Caranguejo-uçá,Artesanal,"R$ 20.453,00"
2017,8,Santos/Guarujá,Carapeba,Artesanal,"R$ 102,00"
2017,8,Santos/Guarujá,Carapeba,Industrial,"R$ 35,00"
2017,8,Santos/Guarujá,Caratinga,Artesanal,"R$ 70,00"
2017,8,Santos/Guarujá,Castanha,Industrial,"R$ 670,00"
2017,8,Santos/Guarujá,Congro-rosa,Industrial,"R$ 1.897,50"
2017,8,Santos/Guarujá,Corvina,Artesanal,"R$ 18.803,00"
2017,8,Santos/Guarujá,Corvina,Industrial,"R$ 912.571,73"
2017,8,Santos/Guarujá,Dourado,Artesanal,"R$ 126,00"
2017,8,Santos/Guarujá,Enchova,Artesanal,"R$ 138,50"
2017,8,Santos/Guarujá,Espada,Artesanal,"R$ 1.007,67"
2017,8,Santos/Guarujá,Espada,Industrial,"R$ 6.353,67"
2017,8,Santos/Guarujá,Espadarte,Industrial,"R$ 20.000,00"
2017,8,Santos/Guarujá,Galo,Artesanal,"R$ 57,00"
2017,8,Santos/Guarujá,Galo,Industrial,"R$ 5.633,80"
2017,8,Santos/Guarujá,Goete,Artesanal,"R$ 85,00"
2017,8,Santos/Guarujá,Goete,Industrial,"R$ 205.445,35"
2017,8,Santos/Guarujá,Gordinho,Industrial,"R$ 8.839,25"
2017,8,Santos/Guarujá,Guaivira,Artesanal,"R$ 367,25"
2017,8,Santos/Guarujá,Guaivira,Industrial,"R$ 4.507,50"
2017,8,Santos/Guarujá,Lagostim,Industrial,"R$ 2.082,50"
2017,8,Santos/Guarujá,Linguado,Industrial,"R$ 43.995,50"
2017,8,Santos/Guarujá,Linguado-areia,Artesanal,"R$ 140,00"
2017,8,Santos/Guarujá,Linguado-areia,Industrial,"R$ 6.693,29"
2017,8,Santos/Guarujá,Lula,Artesanal,"R$ 152,50"
2017,8,Santos/Guarujá,Lula,Industrial,"R$ 7.143,75"
2017,8,Santos/Guarujá,Machote,Artesanal,"R$ 174,00"
2017,8,Santos/Guarujá,Maria-luíza,Artesanal,"R$ 989,50"
2017,8,Santos/Guarujá,Maria-luíza,Industrial,"R$ 120,00"
2017,8,Santos/Guarujá,Maria-mole,Industrial,"R$ 520,90"
2017,8,Santos/Guarujá,Merluza,Industrial,"R$ 655,00"
2017,8,Santos/Guarujá,Mexilhão,Artesanal,"R$ 2.550,00"
2017,8,Santos/Guarujá,Mistura,Artesanal,"R$ 668,64"
2017,8,Santos/Guarujá,Mistura,Industrial,"R$ 9.946,45"
2017,8,Santos/Guarujá,Namorado,Industrial,"R$ 4.049,33"
2017,8,Santos/Guarujá,Olho-de-cão,Industrial,"R$ 26.495,50"
2017,8,Santos/Guarujá,Oveva,Artesanal,"R$ 688,50"
2017,8,Santos/Guarujá,Oveva,Industrial,"R$ 775,00"
2017,8,Santos/Guarujá,Palombeta,Industrial,"R$ 550,00"
2017,8,Santos/Guarujá,Pampo,Artesanal,"R$ 372,50"
2017,8,Santos/Guarujá,Pampo,Industrial,"R$ 450,00"
2017,8,Santos/Guarujá,Pargo-rosa,Industrial,"R$ 1.413,00"
2017,8,Santos/Guarujá,Paru,Artesanal,"R$ 32,50"
2017,8,Santos/Guarujá,Pescada-amarela,Artesanal,"R$ 1.095,50"
2017,8,Santos/Guarujá,Pescada-amarela,Industrial,"R$ 1.600,00"
2017,8,Santos/Guarujá,Pescada-banana,Industrial,"R$ 42,00"
2017,8,Santos/Guarujá,Pescada-branca,Artesanal,"R$ 2.161,25"
2017,8,Santos/Guarujá,Pescada-branca,Industrial,"R$ 83.003,33"
2017,8,Santos/Guarujá,Pescada-cambucu,Artesanal,"R$ 640,50"
2017,8,Santos/Guarujá,Pescada-foguete,Artesanal,"R$ 25.126,75"
2017,8,Santos/Guarujá,Pescada-foguete,Industrial,"R$ 15.625,00"
2017,8,Santos/Guarujá,Polvo,Artesanal,"R$ 90,00"
2017,8,Santos/Guarujá,Polvo,Industrial,"R$ 245.734,38"
2017,8,Santos/Guarujá,Polvo-saquinho,Industrial,"R$ 406,00"
2017,8,Santos/Guarujá,Porco,Artesanal,"R$ 235,63"
2017,8,Santos/Guarujá,Porco,Industrial,"R$ 33.094,10"
2017,8,Santos/Guarujá,Porco-chinelo,Industrial,"R$ 3.090,00"
2017,8,Santos/Guarujá,Raia-emplastro,Industrial,"R$ 1.080,15"
2017,8,Santos/Guarujá,Raias agrupadas,Artesanal,"R$ 36,00"
2017,8,Santos/Guarujá,Raias agrupadas,Industrial,"R$ 4.271,00"
2017,8,Santos/Guarujá,Robalo-flecha,Artesanal,"R$ 500,00"
2017,8,Santos/Guarujá,Robalo-peva,Artesanal,"R$ 2.272,50"
2017,8,Santos/Guarujá,Roncador,Industrial,"R$ 23.550,00"
2017,8,Santos/Guarujá,Sapateira,Artesanal,"R$ 60,00"
2017,8,Santos/Guarujá,Sapateira,Industrial,"R$ 2.796,50"
2017,8,Santos/Guarujá,Sargo,Artesanal,"R$ 234,00"
2017,8,Santos/Guarujá,Sernambiguara,Artesanal,"R$ 261,50"
2017,8,Santos/Guarujá,Sororoca,Artesanal,"R$ 1.446,17"
2017,8,Santos/Guarujá,Tainha,Artesanal,"R$ 10.830,00"
2017,8,Santos/Guarujá,Tira-vira,Artesanal,"R$ 43,75"
2017,8,Santos/Guarujá,Tira-vira,Industrial,"R$ 23.636,63"
2017,8,Santos/Guarujá,Trilha,Artesanal,"R$ 75,00"
2017,8,Santos/Guarujá,Trilha,Industrial,"R$ 6.799,58"
2017,8,Santos/Guarujá,Viola,Artesanal,"R$ 40,00"
2017,8,Santos/Guarujá,,Artesanal,"R$ 0,00"
2017,9,Santos/Guarujá,Abrótea,Industrial,"R$ 4.976,80"
2017,9,Santos/Guarujá,Agulhão-branco,Industrial,"R$ 630,00"
2017,9,Santos/Guarujá,Albacora-bandolim,Industrial,"R$ 20.095,00"
2017,9,Santos/Guarujá,Albacora-branca,Industrial,"R$ 3.665,00"
2017,9,Santos/Guarujá,Anequim,Industrial,"R$ 79.500,00"
2017,9,Santos/Guarujá,Bagre-amarelo,Artesanal,"R$ 333,00"
